CodigoOMM;NomeEstacao;Estado;EstadoDesc;EstadoRegiao;Latitude;Longitude;Altitude;EstacaoStituacao;OperanteDesde;Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia
83096;ARACAJU;SE;Sergipe;Nordeste;-10.95;-37.04;4.72;Estação Operante;01/03/1910;83096;31/01/2019;0000;9;2.688364;4.11552;;169.905383;7.619195;285.6;3.198925;;7.4;;;31.648387;27.863226;23.974194;61.790323;;
83096;ARACAJU;SE;Sergipe;Nordeste;-10.95;-37.04;4.72;Estação Operante;01/03/1910;83096;28/02/2019;0000;9;2.768177;4.11552;;158.580225;40.537241;250.3;3.169643;;40.5;1012.9;1012.2;31.660714;28.161481;24;63.982143;;
83096;ARACAJU;SE;Sergipe;Nordeste;-10.95;-37.04;4.72;Estação Operante;01/03/1910;83096;31/03/2019;0000;9;2.723177;5.1444;;171.654051;144.303949;224.1;3.494624;;144.3;;;31.048387;27.962581;23.954839;66.379032;;
83096;ARACAJU;SE;Sergipe;Nordeste;-10.95;-37.04;4.72;Estação Operante;01/03/1910;83096;30/04/2019;0000;9;2.475028;4.11552;;153.730324;116.003945;220.5;3.527778;;124.4;;;30.853333;27.89;23.99;66.058333;;
83096;ARACAJU;SE;Sergipe;Nordeste;-10.95;-37.04;4.72;Estação Operante;01/03/1910;83096;31/05/2019;0000;9;2.40072;3.08664;;147.54186;147.54186;212.2;3.44086;;172.4;;;30.690323;27.35;23.664516;67.540323;;
83096;ARACAJU;SE;Sergipe;Nordeste;-10.95;-37.04;4.72;Estação Operante;01/03/1910;83096;30/06/2019;0000;9;2.445035;5.1444;;113.900116;113.900116;136.7;4.339888;;260.9;;;28.656667;25.712414;22.555172;71.2;;
83096;ARACAJU;SE;Sergipe;Nordeste;-10.95;-37.04;4.72;Estação Operante;01/03/1910;83096;31/07/2019;0000;9;2.444973;5.1444;;;;155.5;4.435484;;350;;;28.012903;25.246667;22.077419;72.943548;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/01/2018;0000;5;0.58172;2.1;205.8;183.763593;55.717959;;4.204301;;23.8;;977.169892;36.26129;28.268387;21.529032;54.645161;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;28/02/2018;0000;0;0.285714;2;97.6;130.913814;130.913814;;6.041667;;283.7;;976.972619;32.589286;26.321429;21.521429;72.419643;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/03/2018;0000;0;0.225806;1;101.3;141.566778;138.045155;;5.225806;;113.8;;977.019355;33.541935;26.423871;21.170968;73.966667;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;30/04/2018;0000;0;0.288889;1;107;110.192635;61.937748;;6.044444;;15.6;;980.104444;31.516667;24.954667;19.96;69.125;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/05/2018;0000;0;0.376344;4;118.2;95.927049;27.747191;;4.913978;;10.9;;981.722581;30.451613;23.745161;17.967742;64.564516;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;30/06/2018;0000;0;0.266667;2;128.1;84.317313;7.444285;;4.255556;;0.3;;982.724444;30.24;23.230667;17.23;62.583333;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/07/2018;0000;0;0.247312;2;144.2;81.114313;4.088081;;2.645161;;1.1;;983.155914;30.706452;22.625161;15.36129;58.008065;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/08/2018;0000;5;0.666667;2;179.3;115.985239;1.673292;;4.311828;;0;;981.898925;32.525806;25.197419;19.332258;53.185484;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;30/09/2018;0000;5;0.666988;2;215;140.694903;5.367889;;3.016667;;4.8;;979.286667;34.69;26.772;20.463333;47.491667;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/10/2018;0000;0;0.591398;2;229.6;167.055133;97.298709;;5.258065;;97.2;;977.273118;34.690323;27.623226;21.977419;55.443548;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;30/11/2018;0000;0;0.455556;2;136.3;138.125143;107.52576;;6.766667;;107.5;;978.226667;32.123333;26.092667;21.47;67.075;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/12/2018;0000;0;0.27957;1;110.7;140.00406;108.219585;;5.892473;;108.2;;978.089247;32.767742;25.963871;20.56129;73.41129;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/01/2019;0000;5;0.634409;2;226.4;189.70489;17.043005;;3.010753;;17;;979.184946;37.2;28.632258;21.909677;52.58871;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;28/02/2019;0000;0;0.404762;1;173.5;166.679043;119.503498;;5.125;;119.5;;976.857143;36.907143;28.574286;22.817857;62.473214;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/03/2019;0000;0;0.314286;1;122.1;174.465733;38.804308;;5.185714;;38.8;;977.894286;36.1;28.478261;22.665217;60.391304;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;30/04/2019;0000;0;0.292135;1;168.3;145.300865;33.001008;;4.797753;;33.3;;978.053933;34.776667;27.455333;22.346667;64.675;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/05/2019;0000;0;0.182796;2;169.1;128.030382;3.400346;;3.709677;;3.4;;979.16129;33.109677;26.282581;20.822581;60.346774;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;30/06/2019;0000;0;0.255556;1;161.9;89.888237;6.800079;;4.466667;;6.8;;983.172222;31.103333;23.789333;17.94;61.35;;
83442;ARACUAI;MG;Minas_Gerais;Sudeste;-16.83;-42.05;289.00;Estação Operante;06/09/1918;83442;31/07/2019;0000;0;0.188075;2.05776;;;;;3.467742;;1.1;;982.770968;29.787097;22.245161;15.858065;56.733871;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/01/2018;0000;0;0.497845;2.05776;;140.84187;140.84187;163.9;6.814516;;255.4;;973.583871;31.564516;26.065161;21.816129;81.225806;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;28/02/2018;0000;0;0.612429;1.02888;;133.353692;133.353692;157.3;7.5;;154.6;;972.921429;32.578571;26.600714;22.075;79.767857;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/03/2018;0000;0;0.674857;1.02888;;153.456421;153.456421;205.4;6.88172;;166.1;;972.949462;33.380645;27.190667;21.596774;75.919355;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;30/04/2018;0000;0;0.594464;1.02888;;120.491512;116.866229;192;5.916667;;86.7;;975.668889;32.173333;25.867333;19.793333;74.583333;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/05/2018;0000;0;0.464655;1.02888;;107.442076;71.700173;232.8;2.836022;;32.4;;976.996774;33.223333;24.847333;16.896774;65.532258;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;30/06/2018;0000;0;0.543341;1.02888;;93.166692;21.415815;214.1;2.780899;;0;;978.106742;33.086207;23.988966;15.26;63.327586;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/07/2018;0000;0;0.464655;2.05776;;87.010389;8.087512;262.2;1.196237;;0;;977.788172;33.93871;23.46129;13.529032;53.887097;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/08/2018;0000;0;0.553161;1.02888;;133.460936;29.643612;271.7;3.467742;;25.8;;976.292473;36.080645;26.492258;17.154839;52.274194;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;30/09/2018;0000;0;0.617328;1.02888;;145.928795;54.698325;209.9;4.583333;;53.5;;974.037778;36.33;27.059333;18.226667;55.308333;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/10/2018;0000;0;0.663794;1.02888;;158.384649;158.384649;115;7.258065;;261.6;;973.267742;33.793548;27.265806;21.293548;71.459677;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;30/11/2018;0000;0;0.5716;1.02888;;135.208278;135.208278;;8.013889;;540;;972.911111;32.123333;26.002;20.96;73.7;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/12/2018;0000;0;0.559174;2.05776;;138.31926;138.31926;185;6.346154;;237.1;;974.088043;33.666667;27;20.745161;72.433333;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/01/2019;0000;0;0.619541;2.05776;;164.71788;164.71788;222.1;6.344086;;194.3;;975.625806;34.454839;27.403871;20.787097;70.790323;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;28/02/2019;0000;0;0.575683;2.05776;;128.586378;128.586378;149.6;7.142857;;204.6;;973.979762;33.107143;26.387143;20.810714;75.964286;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/03/2019;0000;0;0.531035;1.02888;;144.585306;144.585306;197.5;5.806452;;179.6;;974.648387;33.009677;26.658065;20.76129;69.41129;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;30/04/2019;0000;0;0.491576;1.02888;;134.508573;134.500048;178.2;5.263889;;133.2;;974.833333;33.47;26.712667;20.686667;62.558333;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/05/2019;0000;0;0.398276;1.02888;;54.901585;48.006118;251;3.024194;;16.6;;975.350538;33.53871;26.024516;18.903226;49.895161;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;30/06/2019;0000;0;0.40012;1.02888;;90.716637;40.129571;261.3;1.861111;;0;;978.167778;32.99;24.070667;14.946667;53.933333;;
83368;ARAGARCAS;GO;Goias;Centro-Oeste;-15.9;-52.23;345.00;Estação Operante;19/07/1970;83368;31/07/2019;0000;0;0.458523;1.02888;;;;279.4;1.787634;;0;;977.997849;33.467742;23.476;13.735484;52.717742;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/01/2018;0000;14;0.921318;1.54332;;143.544891;143.544891;143.7;7.298387;;256.4;;984.424731;30.66129;25.153548;21.716129;84.362903;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;28/02/2018;0000;32;0.961513;1.54332;;128.136664;128.136664;105.8;7.901786;;344.9;;984.5;30.264286;25.265;22.353571;86.455357;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/03/2018;0000;32;0.940374;1.02888;;141.180693;141.180693;128;7.392473;;315.4;;984.436559;30.729032;25.59;22.553333;85.75;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;30/04/2018;0000;14;0.880264;1.02888;;134.112752;133.637278;156.6;6.783708;;124.2;;985.233333;31.966667;25.758667;21.963333;81.975;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/05/2018;0000;0;0.785489;1.54332;;136.680318;92.330225;212;2.983871;;33.4;;985.658065;32.85;25.69;20.570968;74.524194;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;30/06/2018;0000;14;0.863116;1.54332;;129.171855;23.592628;254.8;2.027778;;0;;986.921111;33.49;24.856667;18.003333;65.008333;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/07/2018;0000;14;0.873995;2.5722;;134.355597;6.607312;276.4;1.962366;;0;;986.46129;34.316129;24.946667;17.383333;59.637097;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/08/2018;0000;5;0.829742;1.02888;;139.939961;13.882331;272.7;3.172043;;12.2;;986.512903;34.970968;26.292903;19.896774;60;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;30/09/2018;0000;5;0.872814;1.54332;;139.583142;56.168907;227.4;5;;55.8;;984.140449;34.65;27.075333;21.34;66.691667;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/10/2018;0000;5;0.951437;1.54332;;146.848179;81.43526;193.7;5.416667;;81.2;;983.904301;33.474194;27.066452;21.974194;71.741935;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;30/11/2018;0000;14;0.891696;1.02888;;141.44528;141.44528;137.1;7;;219.3;;983.014444;31.59;26.18;22.35;81.516667;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/12/2018;0000;32;0.846337;1.54332;;146.198627;146.198627;167;6.115591;;166.8;;985.169892;31.780645;25.906452;22.051613;78.83871;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/01/2019;0000;5;0.896121;1.02888;;144.313266;144.313266;152.7;6.948925;;183.4;;985.603226;31.251613;25.56;21.970968;84.637097;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;28/02/2019;0000;14;0.8574;1.02888;;129.16865;129.16865;151.3;6.473214;;349.5;;984.889286;31.364286;25.645714;22.142857;85.160714;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/03/2019;0000;32;0.945906;1.54332;;141.537925;141.537925;132.9;7.258065;;300.1;;985.398925;30.9;25.765161;22.677419;86.241935;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;30/04/2019;0000;32;0.823104;1.02888;;135.563494;135.563494;167.5;6.125;;220.7;;985.031111;31.653333;26.132667;22.566667;84.025;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/05/2019;0000;5;0.873995;1.02888;;138.90818;116.56158;233.1;4.38172;;63.7;;984.883871;33.312903;26.354839;21.541935;77.862903;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;30/06/2019;0000;14;0.811672;1.54332;;;;272.2;2.097222;;0;;986.742222;33.69;25.479333;19.166667;68.6;;
82659;ARAGUAINA;TO;Tocantins;Norte;-7.2;-48.2;228.52;Estação Operante;21/08/1984;82659;31/07/2019;0000;14;0.873995;2.5722;;;;268.5;2.674731;;36.3;;986.722581;33.812903;25.252667;18.735484;65.66129;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/01/2018;0000;27;1.458065;6.6;151.2;101.208259;101.208259;194.4;6.946237;;173.2;;901.287097;;;19.36129;73.008065;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;28/02/2018;0000;27;1.475;4.1;100.4;88.513408;88.513408;155.9;7.5;;257.6;;901.160714;;;19.092857;77.892857;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/03/2018;0000;27;1.326882;3.3;149.3;94.062631;92.320987;240.4;5.935484;;74.6;1010.96129;901.402151;;;19.56129;74.830645;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;30/04/2018;0000;27;1.86;5;145.6;86.63582;86.63582;218.9;5.788889;;157.1;;903.346667;;;17.613333;76.508333;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/05/2018;0000;27;1.736559;4.1;183.7;85.80692;68.599035;250.4;3.817204;;20.8;;905.207527;;;15.077419;68.564516;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;30/06/2018;0000;27;1.534444;3.3;185;81.123265;29.007552;228.2;4.444444;;0;;905.926667;;;15.993333;67.516667;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/07/2018;0000;27;1.67957;4.1;240.7;84.554904;13.23598;281.2;2.11828;;0;;905.701075;;;14.787097;60.604839;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/08/2018;0000;27;1.989247;5;231.6;87.678021;23.946916;226;5.139785;;19;;905.272043;;;15.516129;61.322581;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;30/09/2018;0000;27;1.846667;5;271.4;89.057525;86.150879;217.1;4.888889;;86;1012.83;902.51;;;17.106667;59.333333;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/10/2018;0000;27;1.810753;4.1;163.2;96.413424;96.413424;181.7;7.139785;;200;;901.539785;;;19.077419;74.782258;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;30/11/2018;0000;27;1.876667;5;117.3;96.976953;96.976953;124.4;7.877778;;437.8;;901.313333;;;18.38;81.825;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/12/2018;0000;27;1.383871;3.3;141.9;102.049796;102.049796;204.2;6.817204;;212.4;;901.723656;;;18.987097;76.241935;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/01/2019;0000;27;1.377419;3.3;201.4;101.208259;101.208259;236.8;5.83871;;161.4;;903.395699;;;19.56129;70.290323;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;28/02/2019;0000;27;1.31582;3.3;125.9;88.513408;88.513408;167;7.047619;;366.1;;901.345238;;;19.428571;79.821429;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/03/2019;0000;27;1.453763;5;114.9;94.062631;94.062631;175.2;6.741935;;157.4;;902.466667;;;18.909677;79.975806;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;30/04/2019;0000;27;1.276667;3.3;131.4;86.63582;86.63582;214.6;5.333333;;93.6;1012.4;902.276667;;;18.6;76.191667;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/05/2019;0000;27;1.454839;4.1;136.2;80.791946;73.63021;222.3;4.473118;;40.4;;902.517204;27.748387;21.420645;17.083871;76.395161;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;30/06/2019;0000;;;;184.9;62.380728;30.987844;275;3.366667;;0;1018.41;906.217778;26.253333;19.489333;14.86;62.925;;
83579;ARAXA;MG;Minas_Gerais;Sudeste;-19.6;-46.94;1023.61;Estação Operante;07/09/1916;83579;31/07/2019;0000;;;;;;;267.2;2.674731;;1.8;;905.464516;;;13.677419;59.395161;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/01/2018;0000;9;2.711594;5;210.6;125.468178;47.215394;219.8;2.898551;;45.9;;937.663768;32.651613;25.147097;19.880645;81.306452;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;28/02/2018;0000;9;2.407143;6.6;166.7;112.973801;112.973801;214.7;4.190476;;157.9;;935.947619;32.3;25.198571;20.3;82.321429;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/03/2018;0000;9;2.302174;5.8;131;116.425607;116.425607;242.2;4.043011;;124.6;;936.670968;31.258065;24.669032;20.012903;83.866667;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;30/04/2018;0000;14;2.44;5.8;119.9;95.341693;91.336351;169.9;4.588889;;87;;937.874444;29.38;23.428667;19.796667;86.725;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/05/2018;0000;9;2.495652;5.8;105.9;83.978138;79.876237;204.8;4.532609;;76.1;;939.019565;27.654839;22.205161;18.567742;88.185484;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;30/06/2018;0000;9;2.703333;6.6;117.3;74.766075;31.962923;220.3;3.7;;10;;941.062069;28.446667;21.676;17.2;87.166667;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/07/2018;0000;14;3.17957;6.5;121.2;77.518316;35.705636;230.1;3.483871;;26;;940.774725;28.883871;21.580645;17.3;84.225;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/08/2018;0000;14;3.07957;6.6;189.8;91.051934;13.592038;283.6;2.268817;;5.3;;940.768478;30.710345;22.838065;17.058065;77.491935;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;30/09/2018;0000;9;3.226966;6.6;197.5;102.114155;22.837656;282.2;2.711111;;19.4;;938.583133;31.68;23.908667;18.576667;75.608333;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/10/2018;0000;9;2.404699;5.65884;;131.007458;20.502542;296.1;2.266129;;18.7;;937.131183;33.558065;25.79871;19.63871;72.467742;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;30/11/2018;0000;9;2.74368;6.68772;;128.896363;31.542511;265.4;2.652778;;31;;936.677778;33.486667;25.668;20.146667;72.658333;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/12/2018;0000;9;2.471677;6.68772;;131.434392;26.112841;236.5;3.563218;;25.9;;937.710345;32.812903;25.550968;19.73871;73.540323;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/01/2019;0000;14;3.003666;5.1444;;128.196852;13.077727;234.7;2.379032;;13;;939.474194;32.690323;25.232258;19.86129;79.193548;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;28/02/2019;0000;9;2.455839;5.1444;;124.248474;58.317341;213.3;4.285714;;58.3;;936.801205;33.057143;26.048571;21.357143;76.071429;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/03/2019;0000;9;2.668304;5.65884;;128.287206;128.287206;217.6;4.271978;;159.4;;937.959341;32.5;25.521379;20.84;78.966667;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;30/04/2019;0000;9;2.040419;6.68772;;114.064248;40.084545;225;3.86236;;18.6;;937.375281;31.482759;24.935862;20.31;81.793103;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/05/2019;0000;14;2.327527;5.65884;;108.495283;29.407352;213.8;2.896341;;21.6;;938.265854;30.993548;24.358065;19.43871;80.935484;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;30/06/2019;0000;14;2.814637;6.68772;;85.542679;53.223161;181;4.655172;;51.6;;940.503448;29.307143;22.845926;18.141379;81.553571;;
82890;ARCOVERDE;PE;Pernambuco;Nordeste;-8.41;-37.08;680.70;Estação Operante;01/02/1973;82890;31/07/2019;0000;9;2.683158;5.65884;;;;139.3;5.514706;;64.3;;940.676;27.392;21.605833;18.292;90.65625;;
82696;AREIA;PB;Paraiba;Nordeste;-6.97;-35.68;574.62;Estação Operante;01/01/1929;82696;31/01/2018;0000;14;3.415054;7.2;;108.800506;70.478367;176.6;7.311828;;66.6;;947.386022;29.190323;23.606452;20.93871;79.967742;;
82696;AREIA;PB;Paraiba;Nordeste;-6.97;-35.68;574.62;Estação Operante;01/01/1929;82696;28/02/2018;0000;14;3.285714;6.5;;96.152999;96.152999;170;7.72619;;139.4;;946.72619;28.317857;23.495;21.078571;85.178571;;
